CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15339.0,66,3,557.57,3,3,3,33,Need_attention
15341.0,80,1,2020.52,2,1,5,21,Hibernating
15342.0,116,2,391.76,2,2,2,22,Hibernating
15343.0,87,1,364.5,2,1,2,21,Hibernating
15344.0,0,5,476.58,5,4,3,54,Champions
15345.0,35,2,367.69,3,2,2,32,About_to_sleep
15346.0,332,1,252.42000000000002,1,1,2,11,Hibernating
15347.0,366,1,201.60000000000002,1,1,1,11,Hibernating
15348.0,72,1,158.04,2,1,1,21,Hibernating
15349.0,158,2,463.91,2,2,3,22,Hibernating
15350.0,373,1,115.65,1,1,1,11,Hibernating
15351.0,12,10,1836.69,4,5,4,45,Loyal_customers
15353.0,254,2,770.12,1,2,3,12,Hibernating
15355.0,29,2,277.05,4,2,2,42,Potential_loyalists
15356.0,31,10,2718.03,4,5,5,45,Loyal_customers
15358.0,4,29,8235.65,5,5,5,55,Champions
15360.0,39,1,427.93,3,1,2,31,About_to_sleep
15361.0,361,1,418.92,1,1,2,11,Hibernating
15363.0,241,2,318.05,1,2,2,12,Hibernating
15364.0,95,2,913.19,2,2,4,22,Hibernating
15365.0,25,9,1330.45,4,5,4,45,Loyal_customers
15366.0,75,2,602.51,2,2,3,22,Hibernating
15367.0,57,5,1867.69,3,4,4,34,Loyal_customers
15368.0,21,1,446.94000000000005,4,1,2,41,Promising
15369.0,144,1,-1592.49,2,1,1,21,Hibernating
15370.0,40,8,2360.55,3,5,5,35,Loyal_customers
15372.0,137,1,2007.4,2,1,5,21,Hibernating
15373.0,8,13,2213.11,5,5,5,55,Champions
15374.0,128,1,168.0,2,1,1,21,Hibernating
15376.0,40,3,1221.56,3,3,4,33,Need_attention
15379.0,169,8,3631.8900000000003,2,5,5,25,Shouldn't_loose
15380.0,8,6,1682.36,5,4,4,54,Champions
15381.0,213,2,596.85,1,2,3,12,Hibernating
15382.0,14,8,5927.86,4,5,5,45,Loyal_customers
15384.0,169,3,635.76,2,3,3,23,At_risk
15385.0,40,1,316.88,3,1,2,31,About_to_sleep
15386.0,186,1,394.14,1,1,2,11,Hibernating
15388.0,270,1,140.54,1,1,1,11,Hibernating
15389.0,172,1,500.0,2,1,3,21,Hibernating
15392.0,4,5,1515.73,5,4,4,54,Champions
15393.0,16,2,231.86,4,2,1,42,Potential_loyalists
15394.0,9,4,2183.54,5,4,5,54,Champions
15395.0,325,1,107.45,1,1,1,11,Hibernating
15396.0,112,1,288.18,2,1,2,21,Hibernating
15397.0,289,1,94.0,1,1,1,11,Hibernating
15398.0,16,3,1339.63,4,3,4,43,Potential_loyalists
15399.0,1,3,815.77,5,3,3,53,Potential_loyalists
15400.0,92,6,666.7,2,4,3,24,At_risk
15402.0,148,2,626.77,2,2,3,22,Hibernating
15405.0,189,1,349.1,1,1,2,11,Hibernating
15406.0,18,4,426.61,4,4,2,44,Loyal_customers
15407.0,33,4,1046.74,3,4,4,34,Loyal_customers
15408.0,264,1,267.18,1,1,2,11,Hibernating
15410.0,84,8,3450.84,2,5,5,25,Shouldn't_loose
15411.0,26,5,1336.43,4,4,4,44,Loyal_customers
15412.0,171,1,190.53,2,1,1,21,Hibernating
15414.0,9,3,774.9000000000001,5,3,3,53,Potential_loyalists
15415.0,313,1,559.61,1,1,3,11,Hibernating
15416.0,64,5,3974.37,3,4,5,34,Loyal_customers
15417.0,85,1,508.8,2,1,3,21,Hibernating
15419.0,24,1,135.86,4,1,1,41,Promising
15421.0,58,4,950.36,3,4,4,34,Loyal_customers
15422.0,323,2,97.7,1,2,1,12,Hibernating
15423.0,38,1,43.5,3,1,1,31,About_to_sleep
15424.0,254,2,383.34,1,2,2,12,Hibernating
15426.0,19,7,1386.58,4,5,4,45,Loyal_customers
15427.0,33,3,1430.54,3,3,4,33,Need_attention
15428.0,15,1,93.78,4,1,1,41,Promising
15429.0,26,3,364.9,4,3,2,43,Potential_loyalists
15432.0,23,1,171.19000000000003,4,1,1,41,Promising
15433.0,79,3,417.87,2,3,2,23,At_risk
15434.0,8,6,997.48,5,4,4,54,Champions
15435.0,22,1,149.29,4,1,1,41,Promising
15436.0,12,3,1067.75,4,3,4,43,Potential_loyalists
15437.0,262,1,200.16,1,1,1,11,Hibernating
15438.0,131,1,156.57999999999998,2,1,1,21,Hibernating
15440.0,54,3,383.68,3,3,2,33,Need_attention
15442.0,248,1,594.0,1,1,3,11,Hibernating
15443.0,1,8,3188.84,5,5,5,55,Champions
15444.0,9,2,1411.21,5,2,4,52,Potential_loyalists
15445.0,264,1,113.5,1,1,1,11,Hibernating
15447.0,330,1,155.17000000000002,1,1,1,11,Hibernating
15448.0,312,1,494.64,1,1,3,11,Hibernating
15449.0,26,5,971.22,4,4,4,44,Loyal_customers
15450.0,30,1,429.84,4,1,2,41,Promising
15452.0,29,3,528.48,4,3,3,43,Potential_loyalists
15453.0,1,7,1371.77,5,5,4,55,Champions
15454.0,362,1,179.1,1,1,1,11,Hibernating
15456.0,283,3,434.59,1,3,2,13,At_risk
15457.0,262,1,237.07,1,1,2,11,Hibernating
15458.0,25,1,161.64,4,1,1,41,Promising
15460.0,354,1,214.26,1,1,1,11,Hibernating
15462.0,94,3,234.6,2,3,2,23,At_risk
15463.0,29,1,126.14,4,1,1,41,Promising
15464.0,338,1,1044.65,1,1,4,11,Hibernating
15465.0,19,24,6945.0199999999995,4,5,5,45,Loyal_customers
15466.0,85,1,334.53,2,1,2,21,Hibernating
15467.0,9,4,511.88,5,4,3,54,Champions
15468.0,35,5,438.46000000000004,3,4,2,34,Loyal_customers
15469.0,43,4,504.5,3,4,3,34,Loyal_customers
15471.0,2,1,454.48,5,1,2,51,New_customers
15472.0,113,1,371.56,2,1,2,21,Hibernating
15473.0,14,10,1465.2,4,5,4,45,Loyal_customers
15475.0,77,1,454.11,2,1,2,21,Hibernating
15478.0,40,2,1399.92,3,3,4,33,Need_attention
15480.0,116,1,905.5,2,1,4,21,Hibernating
15482.0,15,16,6393.52,4,5,5,45,Loyal_customers
15483.0,161,4,225.26,2,4,1,24,At_risk
15484.0,1,5,3559.21,5,4,5,54,Champions
15485.0,30,3,2564.5,4,3,5,43,Potential_loyalists
15488.0,92,1,91.32000000000001,2,1,1,21,Hibernating
15489.0,22,4,1090.03,4,4,4,44,Loyal_customers
15491.0,95,7,3090.85,2,5,5,25,Shouldn't_loose
15492.0,28,2,659.46,4,3,3,43,Potential_loyalists
15493.0,32,7,1918.8600000000001,3,5,4,35,Loyal_customers
15494.0,21,2,1280.58,4,3,4,43,Potential_loyalists
15497.0,17,3,1259.7,4,3,4,43,Potential_loyalists
15498.0,0,35,12396.46,5,5,5,55,Champions
15500.0,8,4,1131.56,5,4,4,54,Champions
15502.0,15,23,5541.46,4,5,5,45,Loyal_customers
15503.0,362,1,141.04,1,1,1,11,Hibernating
15504.0,81,1,52.83,2,1,1,21,Hibernating
15505.0,52,7,3497.14,3,5,5,35,Loyal_customers
15506.0,22,3,972.08,4,3,4,43,Potential_loyalists
15507.0,171,1,475.86,2,1,3,21,Hibernating
15508.0,189,6,1000.27,1,4,4,14,At_risk
15510.0,330,1,250.0,1,1,2,11,Hibernating
15511.0,11,5,900.53,5,4,3,54,Champions
15512.0,155,2,121.0,2,3,1,23,At_risk
15513.0,31,22,14520.08,4,5,5,45,Loyal_customers
15514.0,12,13,2907.45,4,5,5,45,Loyal_customers
15516.0,44,3,62.43,3,3,1,33,Need_attention
15517.0,233,1,267.03,1,1,2,11,Hibernating
15518.0,64,13,1890.99,3,5,4,35,Loyal_customers
15520.0,1,1,343.5,5,1,2,51,New_customers
15521.0,36,13,2574.65,3,5,5,35,Loyal_customers
15522.0,32,2,397.99,3,3,2,33,Need_attention
15523.0,84,1,412.01000000000005,2,1,2,21,Hibernating
15524.0,24,1,440.0,4,1,2,41,Promising
15525.0,2,4,719.47,5,4,3,54,Champions
15526.0,33,2,148.44,3,3,1,33,Need_attention
15527.0,18,10,2347.57,4,5,5,45,Loyal_customers
15528.0,254,1,229.33,1,1,1,11,Hibernating
15529.0,22,12,3935.15,4,5,5,45,Loyal_customers
15530.0,21,4,1497.31,4,4,4,44,Loyal_customers
15531.0,8,2,1972.39,5,3,4,53,Potential_loyalists
15532.0,25,6,1500.88,4,4,4,44,Loyal_customers
15533.0,19,5,746.92,4,4,3,44,Loyal_customers
15535.0,173,7,426.4,2,5,2,25,Shouldn't_loose
15537.0,163,1,110.92,2,1,1,21,Hibernating
15539.0,7,1,538.46,5,1,3,51,New_customers
15540.0,11,1,213.3,5,1,1,51,New_customers
15541.0,114,1,85.13000000000001,2,1,1,21,Hibernating
15543.0,288,1,127.86,1,1,1,11,Hibernating
15544.0,8,11,3542.51,5,5,5,55,Champions
15545.0,54,2,288.96999999999997,3,3,2,33,Need_attention
15547.0,7,14,4910.6,5,5,5,55,Champions
15549.0,77,4,1643.96,2,4,4,24,At_risk
15550.0,4,4,575.63,5,4,3,54,Champions
15551.0,36,1,436.06,3,1,2,31,About_to_sleep
15552.0,217,1,90.12,1,1,1,11,Hibernating
15553.0,60,1,428.93,3,1,2,31,About_to_sleep
15554.0,277,1,217.2,1,1,1,11,Hibernating
15555.0,12,20,4747.89,4,5,5,45,Loyal_customers
15556.0,24,1,279.77,4,1,2,41,Promising
15557.0,28,1,468.91,4,1,3,41,Promising
15561.0,11,5,722.74,5,4,3,54,Champions
15562.0,351,1,134.55,1,1,1,11,Hibernating
15563.0,8,7,1319.69,5,5,4,55,Champions
15565.0,50,2,173.16000000000003,3,3,1,33,Need_attention
15567.0,18,1,186.01,4,1,1,41,Promising
15568.0,2,3,758.29,5,3,3,53,Potential_loyalists
15569.0,103,5,1375.71,2,4,4,24,At_risk
15570.0,7,13,4093.27,5,5,5,55,Champions
15571.0,11,4,650.4300000000001,5,4,3,54,Champions
15572.0,4,7,2533.42,5,5,5,55,Champions
15573.0,31,2,591.1899999999999,4,3,3,43,Potential_loyalists
15574.0,177,4,675.64,2,4,3,24,At_risk
15576.0,37,1,921.37,3,1,4,31,About_to_sleep
15577.0,151,3,258.88,2,3,2,23,At_risk
15578.0,162,1,127.1,2,1,1,21,Hibernating
15579.0,68,2,327.6,3,3,2,33,Need_attention
15581.0,120,14,3425.77,2,5,5,25,Shouldn't_loose
15582.0,24,3,682.9100000000001,4,3,3,43,Potential_loyalists
15584.0,23,5,718.36,4,4,3,44,Loyal_customers
15585.0,176,1,455.3,2,1,2,21,Hibernating
15587.0,50,4,913.68,3,4,4,34,Loyal_customers
15589.0,252,4,456.58,1,4,2,14,At_risk
15590.0,289,1,-30.19,1,1,1,11,Hibernating
15592.0,46,1,388.58,3,1,2,31,About_to_sleep
15593.0,70,1,199.8,3,1,1,31,About_to_sleep
15594.0,15,6,1767.53,4,4,4,44,Loyal_customers
15596.0,100,9,1343.34,2,5,4,25,Shouldn't_loose
15597.0,29,2,315.72,4,3,2,43,Potential_loyalists
15598.0,35,3,235.68,3,3,2,33,Need_attention
15599.0,26,2,761.74,4,3,3,43,Potential_loyalists
15601.0,11,17,6745.360000000001,5,5,5,55,Champions
15602.0,8,15,1083.63,5,5,4,55,Champions
15603.0,78,1,48.480000000000004,2,1,1,21,Hibernating
15604.0,52,1,216.39000000000001,3,1,1,31,About_to_sleep
15605.0,36,5,1198.23,3,4,4,34,Loyal_customers
15606.0,57,11,2422.64,3,5,5,35,Loyal_customers
15607.0,336,1,104.76,1,1,1,11,Hibernating
15608.0,28,4,1093.68,4,4,4,44,Loyal_customers
15609.0,182,2,270.03000000000003,1,3,2,13,At_risk
15610.0,51,1,112.46000000000001,3,1,1,31,About_to_sleep
15611.0,9,15,1568.39,5,5,4,55,Champions
15612.0,36,2,195.15,3,3,1,33,Need_attention
15615.0,10,27,10360.04,5,5,5,55,Champions
15618.0,32,5,747.031,3,4,3,34,Loyal_customers
15619.0,10,1,336.4,5,1,2,51,New_customers
15620.0,50,6,1524.4,3,4,4,34,Loyal_customers
15621.0,4,6,1158.77,5,4,4,54,Champions
15622.0,3,16,3224.53,5,5,5,55,Champions
15623.0,141,1,301.03000000000003,2,1,2,21,Hibernating
15624.0,116,4,588.13,2,4,3,24,At_risk
15625.0,100,8,1504.56,2,5,4,25,Shouldn't_loose
15626.0,74,2,675.8,2,3,3,23,At_risk
15628.0,4,10,2865.64,5,5,5,55,Champions
15630.0,45,3,1180.4,3,3,4,33,Need_attention
15632.0,15,10,3147.31,4,5,5,45,Loyal_customers
15634.0,17,1,243.55,4,1,2,41,Promising
15636.0,89,2,724.76,2,3,3,23,At_risk
15637.0,52,1,223.36,3,1,1,31,About_to_sleep
15638.0,301,1,-94.0,1,1,1,11,Hibernating
15639.0,134,1,425.32,2,1,2,21,Hibernating
15640.0,4,17,12336.74,5,5,5,55,Champions
15641.0,105,4,1887.2,2,4,4,24,At_risk
15643.0,179,6,647.4,1,4,3,14,At_risk
15644.0,166,4,803.54,2,4,3,24,At_risk
15645.0,18,1,612.01,4,1,3,41,Promising
15646.0,157,4,425.14000000000004,2,4,2,24,At_risk
15648.0,204,4,582.0500000000001,1,4,3,14,At_risk
15649.0,336,2,816.0,1,3,3,13,At_risk
15651.0,36,3,646.3,3,3,3,33,Need_attention
15652.0,91,1,337.74,2,1,2,21,Hibernating
15653.0,92,2,877.44,2,3,3,23,At_risk
15654.0,9,2,922.53,5,3,4,53,Potential_loyalists
15655.0,233,2,511.32,1,3,3,13,At_risk
15656.0,45,4,748.5,3,4,3,34,Loyal_customers
15657.0,22,1,30.0,4,1,1,41,Promising
15658.0,190,8,958.9000000000001,1,5,4,15,Shouldn't_loose
15659.0,43,1,306.45,3,1,2,31,About_to_sleep
15660.0,25,12,1552.01,4,5,4,45,Loyal_customers
15661.0,317,2,309.8,1,3,2,13,At_risk
15663.0,106,1,138.14,2,1,1,21,Hibernating
15664.0,50,2,358.63,3,3,2,33,Need_attention
15665.0,168,2,2222.21,2,3,5,23,At_risk
15667.0,39,1,301.32000000000005,3,1,2,31,About_to_sleep
15668.0,217,1,76.32000000000001,1,1,1,11,Hibernating
15669.0,40,5,677.69,3,4,3,34,Loyal_customers
15670.0,296,1,173.05,1,1,1,11,Hibernating
15671.0,18,10,2635.4900000000002,4,5,5,45,Loyal_customers
15673.0,88,4,2726.23,2,4,5,24,At_risk
15674.0,73,8,1744.02,2,5,4,25,Shouldn't_loose
15675.0,81,3,323.69,2,3,2,23,At_risk
15676.0,9,5,3324.09,5,4,5,54,Champions
15677.0,49,1,657.23,3,1,3,31,About_to_sleep
15678.0,52,1,352.7,3,1,2,31,About_to_sleep
15679.0,24,4,781.28,4,4,3,44,Loyal_customers
15680.0,9,3,1333.68,5,3,4,53,Potential_loyalists
15681.0,18,6,946.36,4,4,4,44,Loyal_customers
15683.0,117,1,193.75,2,1,1,21,Hibernating
15687.0,8,11,2981.5,5,5,5,55,Champions
15689.0,119,2,254.1,2,3,2,23,At_risk
15690.0,4,2,239.76,5,3,2,53,Potential_loyalists
15691.0,252,1,136.8,1,1,1,11,Hibernating
15692.0,28,1,191.04,4,1,1,41,Promising
15694.0,0,15,6423.6,5,5,5,55,Champions
15695.0,266,2,409.98,1,3,2,13,At_risk
15696.0,33,12,2619.11,3,5,5,35,Loyal_customers
15699.0,17,1,309.65,4,1,2,41,Promising
15700.0,172,3,664.03,2,3,3,23,At_risk
15701.0,2,4,1529.0,5,4,4,54,Champions
15703.0,264,1,211.5,1,1,1,11,Hibernating
15704.0,140,4,2293.62,2,4,5,24,At_risk
15705.0,201,1,143.1,1,1,1,11,Hibernating
15706.0,59,7,1001.8100000000001,3,5,4,35,Loyal_customers
15707.0,35,4,916.98,3,4,4,34,Loyal_customers
15708.0,40,11,3200.73,3,5,5,35,Loyal_customers
15709.0,283,1,133.25,1,1,1,11,Hibernating
15712.0,9,5,1072.3600000000001,5,4,4,54,Champions
15713.0,143,3,346.75,2,3,2,23,At_risk
15714.0,11,2,330.03000000000003,5,3,2,53,Potential_loyalists
15716.0,145,4,1101.11,2,4,4,24,At_risk
15717.0,234,1,150.3,1,1,1,11,Hibernating
15719.0,32,14,5028.42,3,5,5,35,Loyal_customers
15720.0,24,1,598.73,4,1,3,41,Promising
15721.0,11,1,471.40000000000003,5,1,3,51,New_customers
15722.0,35,6,2169.86,3,4,5,34,Loyal_customers
15723.0,364,1,190.70000000000002,1,1,1,11,Hibernating
15724.0,201,3,212.3,1,3,1,13,At_risk
15725.0,15,1,415.25,4,1,2,41,Promising
15727.0,16,7,5159.06,4,5,5,45,Loyal_customers
15728.0,49,1,-134.8,3,1,1,31,About_to_sleep
15729.0,198,2,62.0,1,3,1,13,At_risk
15730.0,65,4,1108.38,3,4,4,34,Loyal_customers
15732.0,212,2,294.12,1,3,2,13,At_risk
15733.0,282,1,162.3,1,1,1,11,Hibernating
15734.0,114,2,1339.45,2,3,4,23,At_risk
15737.0,14,12,1121.21,4,5,4,45,Loyal_customers
15738.0,18,19,4788.77,4,5,5,45,Loyal_customers
15739.0,66,1,449.12,3,1,2,31,About_to_sleep
15740.0,49,1,154.88,3,1,1,31,About_to_sleep
15743.0,16,4,775.96,4,4,3,44,Loyal_customers
15744.0,77,1,34.8,2,1,1,21,Hibernating
15745.0,8,6,1071.24,5,4,4,54,Champions
15746.0,134,2,182.96,2,3,1,23,At_risk
15747.0,12,3,946.64,4,3,4,43,Potential_loyalists
15748.0,40,1,144.36,3,1,1,31,About_to_sleep
15749.0,235,4,21535.9,1,4,5,14,At_risk
15750.0,2,9,2448.8,5,5,5,55,Champions
15752.0,39,8,2618.15,3,5,5,35,Loyal_customers
15753.0,304,1,79.2,1,1,1,11,Hibernating
15754.0,50,4,455.67,3,4,2,34,Loyal_customers
15755.0,1,8,2318.88,5,5,5,55,Champions
15756.0,61,4,528.01,3,4,3,34,Loyal_customers
15757.0,65,2,714.42,3,3,3,33,Need_attention
15758.0,24,1,205.25,4,1,1,41,Promising
15759.0,218,3,253.04000000000002,1,3,2,13,At_risk
15762.0,65,2,583.75,3,3,3,33,Need_attention
15763.0,31,3,1048.67,4,3,4,43,Potential_loyalists
15764.0,81,10,3245.47,2,5,5,25,Shouldn't_loose
15766.0,64,1,315.06,3,1,2,31,About_to_sleep
15768.0,115,4,581.83,2,4,3,24,At_risk
15769.0,7,29,51823.72,5,5,5,55,Champions
15773.0,5,1,635.6800000000001,5,1,3,51,New_customers
15774.0,68,1,270.8,3,1,2,31,About_to_sleep
15775.0,245,1,104.9,1,1,1,11,Hibernating
15776.0,133,1,241.62,2,1,2,21,Hibernating
15777.0,241,5,1021.61,1,4,4,14,At_risk
15780.0,183,3,475.28000000000003,1,3,3,13,At_risk
15781.0,25,4,333.56,4,4,2,44,Loyal_customers
15782.0,9,4,2593.94,5,4,5,54,Champions
15783.0,10,1,246.3,5,1,2,51,New_customers
15785.0,29,8,2303.75,4,5,5,45,Loyal_customers
15786.0,43,5,4821.0,3,4,5,34,Loyal_customers
15787.0,26,3,933.26,4,3,4,43,Potential_loyalists
15789.0,358,1,351.3,1,1,2,11,Hibernating
15790.0,10,1,218.75,5,1,1,51,New_customers
15791.0,43,3,1604.44,3,3,4,33,Need_attention
15793.0,9,4,948.96,5,4,4,54,Champions
15795.0,149,1,610.01,2,1,3,21,Hibernating
15796.0,1,10,2663.6600000000003,5,5,5,55,Champions
15797.0,113,4,2207.4,2,4,5,24,At_risk
15799.0,75,3,884.14,2,3,3,23,At_risk
15800.0,107,2,696.89,2,3,3,23,At_risk
15801.0,46,4,1042.19,3,4,4,34,Loyal_customers
15802.0,142,3,-451.42,2,3,1,23,At_risk
15803.0,51,1,415.82000000000005,3,1,2,31,About_to_sleep
15804.0,0,19,3848.55,5,5,5,55,Champions
15805.0,23,20,5411.87,4,5,5,45,Loyal_customers
15806.0,46,3,784.58,3,3,3,33,Need_attention
15807.0,50,3,903.9,3,3,4,33,Need_attention
15808.0,306,5,3641.07,1,4,5,14,At_risk
15809.0,35,6,399.21,3,4,2,34,Loyal_customers
15810.0,78,7,1145.43,2,5,4,25,Shouldn't_loose
15811.0,17,9,2171.32,4,5,5,45,Loyal_customers
15812.0,107,5,1801.14,2,4,4,24,At_risk
15813.0,207,2,1303.9099999999999,1,3,4,13,At_risk
15814.0,3,6,1842.73,5,4,4,54,Champions
15815.0,63,5,2100.6,3,4,5,34,Loyal_customers
15819.0,49,4,1905.45,3,4,4,34,Loyal_customers
15820.0,319,1,206.98,1,1,1,11,Hibernating
15821.0,44,2,570.96,3,3,3,33,Need_attention
15822.0,3,2,885.47,5,3,3,53,Potential_loyalists
15823.0,337,2,-840.76,1,3,1,13,At_risk
15825.0,172,1,532.94,2,1,3,21,Hibernating
15826.0,51,4,1649.3600000000001,3,4,4,34,Loyal_customers
15827.0,73,20,1641.48,2,5,4,25,Shouldn't_loose
15829.0,99,2,636.14,2,3,3,23,At_risk
15830.0,29,2,547.7,4,3,3,43,Potential_loyalists
15831.0,58,4,740.64,3,4,3,34,Loyal_customers
15832.0,254,1,836.79,1,1,3,11,Hibernating
15834.0,70,6,2076.3,3,4,5,34,Loyal_customers
15835.0,44,4,954.09,3,4,4,34,Loyal_customers
15836.0,45,2,117.47,3,3,1,33,Need_attention
15837.0,64,1,391.98,3,1,2,31,About_to_sleep
15838.0,11,21,33350.76,5,5,5,55,Champions
15839.0,25,5,1020.74,4,4,4,44,Loyal_customers
15840.0,58,3,345.65999999999997,3,3,2,33,Need_attention
15841.0,64,6,1209.1,3,4,4,34,Loyal_customers
15843.0,303,1,118.95,1,1,1,11,Hibernating
15844.0,46,1,130.73999999999998,3,1,1,31,About_to_sleep
15845.0,17,10,3650.87,4,5,5,45,Loyal_customers
15847.0,38,2,389.27,3,3,2,33,Need_attention
15850.0,19,2,234.88,4,3,2,43,Potential_loyalists
15852.0,186,2,160.71,1,3,1,13,At_risk
15853.0,51,1,110.8,3,1,1,31,About_to_sleep
15854.0,4,12,2969.12,5,5,5,55,Champions
15855.0,136,5,712.24,2,4,3,24,At_risk
15856.0,4,31,15929.74,5,5,5,55,Champions
15857.0,18,1,297.0,4,1,2,41,Promising
15858.0,15,5,1427.57,4,4,4,44,Loyal_customers
15860.0,40,8,965.16,3,5,4,35,Loyal_customers
15861.0,12,9,2981.92,4,5,5,45,Loyal_customers
15862.0,8,4,832.88,5,4,3,54,Champions
15863.0,25,2,68.84,4,3,1,43,Potential_loyalists
15864.0,22,8,1769.78,4,5,4,45,Loyal_customers
15865.0,40,3,895.13,3,3,3,33,Need_attention
15866.0,101,1,211.89,2,1,1,21,Hibernating
15867.0,5,16,3795.29,5,5,5,55,Champions
15869.0,277,2,149.64,1,3,1,13,At_risk
15870.0,32,1,351.44,3,1,2,31,About_to_sleep
15872.0,14,2,316.25,4,3,2,43,Potential_loyalists
15874.0,63,9,4330.67,3,5,5,35,Loyal_customers
15877.0,1,3,437.83,5,3,2,53,Potential_loyalists
15880.0,369,2,299.03,1,3,2,13,At_risk
15881.0,312,8,438.24,1,5,2,15,Shouldn't_loose
15882.0,198,5,495.36,1,4,3,14,At_risk
15883.0,2,2,396.48,5,3,2,53,Potential_loyalists
15885.0,92,3,379.35,2,3,2,23,At_risk
15886.0,60,1,181.09,3,1,1,31,About_to_sleep
15888.0,79,2,141.27,2,3,1,23,At_risk
15889.0,156,2,420.07,2,3,2,23,At_risk
15891.0,226,1,511.68,1,1,3,11,Hibernating
15894.0,253,2,258.25,1,3,2,13,At_risk
15895.0,149,1,179.17,2,1,1,21,Hibernating
15897.0,194,2,208.59,1,3,1,13,At_risk
15898.0,1,6,1379.63,5,4,4,54,Champions
15899.0,368,1,56.25,1,1,1,11,Hibernating
15900.0,23,1,337.28000000000003,4,1,2,41,Promising
15901.0,16,3,351.73,4,3,2,43,Potential_loyalists
15903.0,9,8,5126.34,5,5,5,55,Champions
15904.0,8,1,164.68,5,1,1,51,New_customers
15906.0,19,8,1521.79,4,5,4,45,Loyal_customers
15907.0,3,3,882.72,5,3,3,53,Potential_loyalists
15909.0,173,1,191.94,2,1,1,21,Hibernating
15910.0,0,8,1228.88,5,5,4,55,Champions
15912.0,178,2,264.62,2,3,2,23,At_risk
15916.0,16,10,1466.01,4,5,4,45,Loyal_customers
15917.0,247,1,123.1,1,1,1,11,Hibernating
15918.0,190,2,334.23,1,3,2,13,At_risk
15919.0,19,2,525.69,4,3,3,43,Potential_loyalists
15920.0,154,4,167.5,2,4,1,24,At_risk
15921.0,172,1,323.03000000000003,2,1,2,21,Hibernating
15922.0,372,2,363.6,1,3,2,13,At_risk
15923.0,372,1,127.08,1,1,1,11,Hibernating
15925.0,194,1,207.15,1,1,1,11,Hibernating
15930.0,67,1,426.63,3,1,2,31,About_to_sleep
15932.0,4,11,2461.85,5,5,5,55,Champions
15933.0,21,3,1107.46,4,3,4,43,Potential_loyalists
15935.0,239,2,416.86,1,3,2,13,At_risk
15937.0,64,1,145.35000000000002,3,1,1,31,About_to_sleep
15938.0,112,5,404.58000000000004,2,4,2,24,At_risk
15939.0,89,16,6102.26,2,5,5,25,Shouldn't_loose
15940.0,311,2,31.799999999999997,1,3,1,13,At_risk
15942.0,133,1,337.44,2,1,2,21,Hibernating
15944.0,276,1,325.1,1,1,2,11,Hibernating
15945.0,365,1,181.0,1,1,1,11,Hibernating
15947.0,82,1,1708.24,2,1,4,21,Hibernating
15948.0,8,2,955.24,5,3,4,53,Potential_loyalists
15949.0,16,2,364.72,4,3,2,43,Potential_loyalists
15950.0,1,5,1684.46,5,4,4,54,Champions
15951.0,1,3,669.57,5,3,3,53,Potential_loyalists
15952.0,33,4,781.91,3,4,3,34,Loyal_customers
15953.0,15,10,1632.43,4,5,4,45,Loyal_customers
15955.0,24,16,4389.81,4,5,5,45,Loyal_customers
15957.0,31,1,428.89,4,1,2,41,Promising
15958.0,74,1,104.35,2,1,1,21,Hibernating
15963.0,19,2,470.76,4,3,3,43,Potential_loyalists
15965.0,17,4,808.87,4,4,3,44,Loyal_customers
15967.0,23,2,397.68,4,3,2,43,Potential_loyalists
15969.0,2,4,582.9,5,4,3,54,Champions
15970.0,303,1,314.09999999999997,1,1,2,11,Hibernating
15971.0,17,12,4199.85,4,5,5,45,Loyal_customers
15973.0,235,3,99.77000000000002,1,3,1,13,At_risk
15974.0,39,8,3429.55,3,5,5,35,Loyal_customers
15975.0,84,1,371.01,2,1,2,21,Hibernating
15976.0,165,2,427.64,2,3,2,23,At_risk
15977.0,17,2,1054.73,4,3,4,43,Potential_loyalists
15978.0,77,1,1098.78,2,1,4,21,Hibernating
15980.0,88,3,2398.86,2,3,5,23,At_risk
15981.0,24,8,3408.48,4,5,5,45,Loyal_customers
15983.0,22,4,1465.12,4,4,4,44,Loyal_customers
15984.0,2,11,2759.93,5,5,5,55,Champions
15985.0,123,3,1037.42,2,3,4,23,At_risk
15986.0,30,1,168.12,4,1,1,41,Promising
15987.0,12,7,1432.77,4,5,4,45,Loyal_customers
15988.0,19,1,156.78,4,1,1,41,Promising
15990.0,44,2,792.11,3,3,3,33,Need_attention
15992.0,3,1,41.989999999999995,5,1,1,51,New_customers
15993.0,8,10,2736.92,5,5,5,55,Champions
15994.0,54,1,414.27,3,1,2,31,About_to_sleep
15996.0,88,7,1016.68,2,5,4,25,Shouldn't_loose
15998.0,36,6,3074.42,3,4,5,34,Loyal_customers
16000.0,2,3,12393.7,5,3,5,53,Potential_loyalists
16003.0,29,5,2735.37,4,4,5,44,Loyal_customers
16005.0,12,4,578.71,4,4,3,44,Loyal_customers
16006.0,211,1,101.4,1,1,1,11,Hibernating
16007.0,47,4,1693.81,3,4,4,34,Loyal_customers
16008.0,23,3,478.78,4,3,3,43,Potential_loyalists
16009.0,22,4,972.11,4,4,4,44,Loyal_customers
16010.0,245,3,392.4,1,3,2,13,At_risk
